,attack,attack_edges_per_sybil,algorithm,AUC_mean,AUC_std,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,F1_mean,F1_std,runtime_mean,runtime_std,pretrain_runtime_mean,pretrain_runtime_std
208,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",10,SybilGAT-L4,0.7281466,0.13485474933030725,0.5855789473684211,0.08856792313422647,0.7548547803486502,0.17087018251223007,0.3568421052631579,0.17343970029923714,0.4397663805943937,0.1468983397479533,3988.0,974.0291576744507,,
209,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",10,SybilGAT-L8,0.38746729999999996,0.43289752659545194,0.511578947368421,0.2098557742435969,inf,,0.2296842105263158,0.30409533422788476,0.23438780833147027,0.33017728836657345,2269.4,798.5032498368432,,
210,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",12,SybilRank,0.04344420000000001,0.002641450616612016,0.0803157894736842,0.004955200966711502,0.09751052945350208,0.005201654604743114,0.10168421052631578,0.005554065666641229,0.09955358586882837,0.005372595736779285,148.4,3.1368774282716245,,
211,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",12,SybilBelief,0.46489210000000003,0.005494164699023869,0.5,0.0,inf,,0.0,0.0,0.0,0.0,69.6,7.552483035399682,,
212,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",12,SybilSCAR,0.41746540000000004,0.047327171470942564,0.5,0.0,inf,,0.0,0.0,0.0,0.0,111.2,53.73043830083652,,
213,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",12,SybilGCN-L2,0.6332963,0.036133575125636266,0.5232631578947369,0.03415201474003142,0.8408752515090544,0.15881464893790312,0.13705263157894737,0.23907800741349855,0.14704340212354816,0.2291074337524333,20454.0,7545.903815978573,,
214,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",12,SybilGCN-L4,0.5280273,0.037668598969964356,0.488,0.017643436703935034,0.4925061029921741,0.012057224494005698,0.8021052631578947,0.11228179824026013,0.6074843923506222,0.03701108269769175,10924.6,5436.467036596469,,
215,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",12,SybilGCN-L8,0.48182040000000004,0.02816422815452257,0.4907368421052631,0.007832031679047703,inf,,0.4922105263157895,0.4019705478385698,0.3684672338899569,0.30085930068891464,6327.6,3961.654937018114,,
216,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",12,SybilRGCN-L2,0.7131574,0.04401598122773139,0.5385263157894736,0.026120114620951315,0.9210097270615563,0.11457330424287138,0.09978947368421053,0.08213872462549253,0.16529373282746143,0.12418324798580471,14693.0,588.8877651980894,,
217,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",12,SybilGAT-L2,0.6824088,0.08341290835452268,0.5185263157894736,0.02028440444558115,inf,,0.07347368421052632,0.09622779990046645,0.1141512447965903,0.13368883058699027,4014.8,989.1684184202404,,
218,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",12,SybilGAT-L4,0.6641516999999999,0.18895063672229315,0.5253684210526315,0.10079759483565934,0.7301743470127615,0.2343638881060214,0.2423157894736842,0.07581110802331668,0.33328243924639056,0.05198723346330018,2560.4,580.5961074619773,,
219,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",12,SybilGAT-L8,0.30581270000000005,0.3152544214647275,0.48589473684210527,0.22197237231696687,inf,,0.38273684210526315,0.35857433927528004,0.33686875137514655,0.32935768538842036,3070.8,577.90255233906,,
220,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",14,SybilRank,0.05328780000000001,0.002897007380038925,0.09736842105263158,0.008374873381438353,0.1136973013151793,0.008750947519637961,0.11852631578947367,0.009358362429849627,0.11606136287445754,0.009044974671956552,155.2,3.1874754901018454,,
221,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",14,SybilBelief,0.4467694,0.005653841918554133,0.5,0.0,inf,,0.0,0.0,0.0,0.0,62.8,2.0396078054371136,,
222,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",14,SybilSCAR,0.35280120000000004,0.03922219141965426,0.5,0.0,inf,,0.0,0.0,0.0,0.0,123.8,67.6207068877574,,
223,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",14,SybilGCN-L2,0.6365442,0.029544895697226615,0.5098947368421052,0.008618732417035278,0.7996483665787748,0.18078317272855535,0.2101052631578947,0.36182155348333933,0.1744631293086804,0.2481757117338337,18502.6,4958.213250758785,,
224,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",14,SybilGCN-L4,0.5226504000000001,0.026559412272111758,0.4810526315789474,0.010888505718724847,0.48842311003935307,0.008011987878790759,0.8288421052631578,0.1057642808442107,0.6124761426973789,0.033945634599570965,15720.4,8912.796589174466,,
225,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",14,SybilGCN-L8,0.47402630000000007,0.033899105961072214,0.488,0.007056558215618686,inf,,0.688,0.34638495549911213,0.5000337136019494,0.2503095131053178,4736.8,953.77385160215,,
226,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",14,SybilRGCN-L2,0.7618976,0.03250245643393744,0.5896842105263158,0.04593214313368346,0.8836841568575263,0.08970551039543831,0.22231578947368424,0.12184618613150042,0.33215438823270765,0.15791143505082764,18308.6,6496.377439773646,,
227,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",14,SybilGAT-L2,0.5959926,0.06948944495058225,0.5217894736842105,0.01581261462135325,0.5733431815647059,0.10684176462390314,0.41284210526315784,0.1970546558600478,0.43295662808501867,0.13512089727438256,2330.2,878.890983000736,,
228,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",14,SybilGAT-L4,0.6349693000000001,0.08066040235679464,0.5545263157894736,0.0360387602973148,0.6037312360706046,0.12218978928810847,0.45999999999999996,0.19923510242620693,0.4876225803823623,0.09671904927352756,5074.6,2357.3566213027675,,
229,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",14,SybilGAT-L8,0.5508531,0.31965248349252656,0.4054736842105264,0.115893063709898,inf,,0.17957894736842106,0.2200111807785914,0.15149805292071755,0.18555076992292432,3287.8,741.7297081821653,,
230,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",16,SybilRank,0.041481400000000015,0.004846889666580003,0.09063157894736842,0.010669551779716683,0.10627189714806666,0.011116672154596021,0.11052631578947367,0.011815760168759818,0.10835713440043604,0.011456293761433223,165.0,12.696456198483101,,
231,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",16,SybilBelief,0.43393650000000006,0.005441203240093107,0.5,0.0,inf,,0.0,0.0,0.0,0.0,65.8,4.166533331199932,,
232,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",16,SybilSCAR,0.30416999999999994,0.03264110672756059,0.5,0.0,inf,,0.0,0.0,0.0,0.0,110.8,65.41376002035045,,
233,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",16,SybilGCN-L2,0.667262,0.025648629452662747,0.5085263157894737,0.017029874353576856,0.8062787393315969,0.19314370222693011,0.2288421052631579,0.3766589381372363,0.18868707753201738,0.2516318409503673,28963.4,15755.554862968173,,
234,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",16,SybilGCN-L4,0.552517,0.019597317847093232,0.48389473684210527,0.007602303193796951,0.49082440049345905,0.00357510223760378,0.828421052631579,0.10866299015471126,0.6135958953110958,0.030059639705923853,17286.6,11379.786300278227,,
235,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",16,SybilGCN-L8,0.4546799999999999,0.004457116612789028,0.4825263157894737,0.006354268746436439,0.4896736396648926,0.0039975133656934446,0.8429473684210527,0.05186558378311609,0.6190691014860112,0.016342054702011766,5042.2,623.0002889244915,,
236,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",16,SybilRGCN-L2,0.7827924,0.019769615045316373,0.5663157894736842,0.029184673243923254,0.9226507457986598,0.08736137449362745,0.15957894736842107,0.10207726148863609,0.25407345576050455,0.12178205413878193,16691.6,3828.9831861735825,,
237,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",16,SybilGAT-L2,0.6832491,0.06864884805326305,0.534,0.02720314467726865,0.770773126820168,0.19394716570270423,0.2757894736842106,0.32828944731568294,0.2743001698039967,0.25240109382124093,8641.0,7375.348100259404,,
238,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",16,SybilGAT-L4,0.6128598000000001,0.08434353197702832,0.5562105263157895,0.061772883991893235,0.574671837359723,0.07406424709868765,0.524,0.18538680084617093,0.5261016381079131,0.10601095630671001,4312.2,2681.5944063187485,,
239,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",16,SybilGAT-L8,0.5081768,0.24015520703840676,0.5150526315789474,0.11632298143995595,inf,,0.5993684210526316,0.3156123011762051,0.49317721339840104,0.2490440561949541,3138.8,777.6537532861266,,
240,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",2,SybilRank,0.9999996,7.999999999785957e-07,0.9998947368421053,0.00021052631578948324,1.0,0.0,0.9997894736842106,0.0004210526315789665,0.9998946814112692,0.00021063717746181432,106.4,2.33238075793812,,
241,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",2,SybilBelief,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,85.2,8.611620056644394,,
242,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",2,SybilSCAR,0.9997638,0.00027475618282396443,0.8403157894736843,0.13996145096501636,1.0,0.0,0.6806315789473685,0.2799229019300328,0.7708053639020203,0.23684521112349502,45.4,1.854723699099141,,
243,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",2,SybilGCN-L2,0.9946304000000001,0.002458149189939466,0.5230526315789474,0.015327992967804106,1.0,0.0,0.04610526315789473,0.030655985935608244,0.08654087500485776,0.054807207728919505,22708.0,22842.08751406053,,
244,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",2,SybilGCN-L4,0.9999988,1.5999999999960492e-06,0.8042105263157895,0.10044775105755616,1.0,0.0,0.608421052631579,0.2008955021151123,0.7372644138410066,0.15518167825906276,46504.2,43963.94797285612,,
245,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",2,SybilGCN-L8,0.999998,1.7888543820016208e-06,0.9747368421052631,0.017761110993175837,1.0,0.0,0.9494736842105264,0.03552222198635167,0.9737392763843576,0.01881495712563459,73334.2,29090.448194553486,,
246,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",2,SybilRGCN-L2,0.9803726000000001,0.014953976509276677,0.5171578947368421,0.017734889787914484,0.9925925925925926,0.014814814814814836,0.03452631578947368,0.03542476714706566,0.06456153436754003,0.06355103184713057,22572.4,14420.963873472536,,
247,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",2,SybilGAT-L2,0.9948840000000001,0.006174674955007757,0.606,0.05571355310873647,1.0,0.0,0.21199999999999997,0.11142710621747295,0.33608973871992465,0.1496780258940348,6047.6,4120.193325561314,,
248,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",2,SybilGAT-L4,0.9999998,4.000000000115022e-07,0.8273684210526315,0.11736346461094596,1.0,0.0,0.6547368421052633,0.23472692922189192,0.7617723888546817,0.20954347954969418,15693.2,14606.16321146659,,
249,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",2,SybilGAT-L8,0.9999996,7.999999999785957e-07,0.9533684210526315,0.03918929131812185,1.0,0.0,0.9067368421052631,0.07837858263624368,0.9492277121714757,0.04526288966466525,4202.6,1596.4774473822047,,
250,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",4,SybilRank,0.4003199999999999,0.48863402263248107,0.40084210526315783,0.4802032810547363,0.4067797203381084,0.4783390366706027,0.4039999999999999,0.47461307757709564,0.40538338636812554,0.47646884311382287,114.4,1.8547236990991407,,
251,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",4,SybilBelief,0.8962356999999999,0.20132552739868828,0.899578947368421,0.19979030558309416,inf,,0.7997894736842105,0.39989494465297104,0.7995791688584954,0.3997899997229217,169.2,49.94557037415831,,
252,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",4,SybilSCAR,0.9394043999999999,0.02579981600399508,0.5074736842105263,0.0060230397898610325,inf,,0.014947368421052635,0.012046079579722079,0.02917589510056253,0.0234716681420423,80.6,61.72066104636275,,
253,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",4,SybilGCN-L2,0.9415408,0.01240029851898735,0.5224210526315789,0.023588343992301967,1.0,0.0,0.04484210526315789,0.047176687984603956,0.08213178199939875,0.08204901736468248,13083.0,690.8994138078277,,
254,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",4,SybilGCN-L4,0.9974926,0.0020191191742936075,0.7823157894736842,0.09923005531650352,1.0,0.0,0.5646315789473684,0.19846011063300698,0.6996372518264405,0.17574614033429894,29143.8,20334.693343151255,,
255,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",4,SybilGCN-L8,0.9723689999999999,0.021939690945863413,0.9056842105263158,0.059071673447415686,0.9497303151695752,0.09997471879536116,0.8722105263157894,0.060774684917898225,0.9043774187311435,0.05361943343538374,5023.4,2764.723899415636,,
256,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",4,SybilRGCN-L2,0.9359341999999999,0.01605877391832887,0.5377894736842105,0.028259580289104507,0.9946918107211454,0.006546976241455552,0.07621052631578948,0.05704680490736098,0.1362259129095507,0.09951279311530753,15574.6,5912.717838693133,,
257,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",4,SybilGAT-L2,0.923214,0.05768198514874471,0.6145263157894737,0.13530374160781658,0.9387300552083964,0.07767422189215063,0.2749473684210526,0.323523126370278,0.31689837985411395,0.34824403941532267,8749.0,10397.564272463047,,
258,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",4,SybilGAT-L4,0.9992342000000001,0.0006285317493969188,0.8531578947368421,0.12290256934355172,0.999746835443038,0.0005063291139240534,0.7065263157894737,0.24591095836904744,0.7981350578672362,0.20763352625921183,5104.4,2506.52202064933,,
259,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",4,SybilGAT-L8,0.9995474,0.00012895363507864317,0.9465263157894738,0.022351014899462868,1.0,0.0,0.8930526315789475,0.04470202979892572,0.9429106023632736,0.025188387029239135,5496.4,1557.7512766805874,,
260,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",6,SybilRank,0.006115000000000006,0.0007787489967890815,0.016421052631578947,0.0016776186790009708,0.031597374877635184,0.003065904119514376,0.03263157894736842,0.0032614596599641393,0.03210607642210488,0.0031613741319980234,123.4,2.33238075793812,,
261,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",6,SybilBelief,0.4842614,0.005611502912767651,0.5,0.0,inf,,0.0,0.0,0.0,0.0,70.4,5.6780278266313555,,
262,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",6,SybilSCAR,0.7272444,0.05593804184845938,0.5,0.0,inf,,0.0,0.0,0.0,0.0,122.4,83.05082781044389,,
263,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",6,SybilGCN-L2,0.8153541000000001,0.03154602522410709,0.5094736842105263,0.009880168446532464,0.9964285714285716,0.007142857142857162,0.019157894736842106,0.02016442109549251,0.03682360649147452,0.03787606667519269,30323.0,21546.416472351033,,
264,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",6,SybilGCN-L4,0.9111704000000002,0.04632153764978011,0.724842105263158,0.05815291714826684,0.9096837591158321,0.10055694102727802,0.5412631578947368,0.22866821456986677,0.6364617802490639,0.13624797364014657,23771.2,16336.254214476463,,
265,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",6,SybilGCN-L8,0.6292783999999999,0.024244327376522518,0.5532631578947368,0.021775484957914353,0.5368981426901897,0.017021367623365844,0.7949473684210526,0.0394274817327898,0.6401319193776338,0.01170695984495814,4446.0,2777.0891955427,,
266,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",6,SybilRGCN-L2,0.792319,0.056969088288298934,0.5210526315789474,0.025453232329334538,0.8465384615384617,0.1868910668663024,0.04589473684210526,0.05281064276184932,0.08266687599900244,0.09142515229198599,22636.4,17459.52128324256,,
267,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",6,SybilGAT-L2,0.8551832000000001,0.06730613970329895,0.5166315789473686,0.010992820623623304,0.9757741347905282,0.029839156837486665,0.034736842105263156,0.023376954345248523,0.06599579143782311,0.043905093146485184,5890.4,3751.353601035232,,
268,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",6,SybilGAT-L4,0.9624561,0.049244352929447656,0.7734736842105262,0.07444464749171834,0.9681632653061225,0.0636734693877551,0.5715789473684211,0.1537216969422447,0.7030249136509535,0.1333179594678099,7026.4,7461.778463610401,,
269,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",6,SybilGAT-L8,0.9946757999999999,0.0009453442547558683,0.8542105263157895,0.059248292049672815,1.0,0.0,0.708421052631579,0.11849658409934563,0.8237136097651183,0.08103286258774163,2307.4,788.4731067068807,,
270,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",8,SybilRank,0.016170600000000014,0.0014406864474964716,0.024421052631578948,0.0028942583336563203,0.04307915383479534,0.0031253757252243672,0.04484210526315789,0.003301976240285921,0.04394289623604354,0.0032110516569707303,133.4,7.059745037889116,,
271,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",8,SybilBelief,0.46873899999999996,0.006854542136423076,0.5,0.0,inf,,0.0,0.0,0.0,0.0,67.2,1.9390719429665315,,
272,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",8,SybilSCAR,0.539477,0.06200592000123857,0.5,0.0,inf,,0.0,0.0,0.0,0.0,94.4,69.81862215770232,,
273,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",8,SybilGCN-L2,0.6868921,0.038000867259050795,0.5158947368421052,0.011146965849298614,0.9231058330637832,0.06935467553251497,0.037052631578947365,0.02652464489307258,0.06963469202747366,0.049386825234777026,24258.8,15477.020726225057,,
274,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",8,SybilGCN-L4,0.6505131000000001,0.0634733534559188,0.5696842105263158,0.05285594283068629,0.5796109066046466,0.07549315168172366,0.6576842105263159,0.17532861113821813,0.5966500371759229,0.0561120865891473,25041.0,13215.925105719993,,
275,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",8,SybilGCN-L8,0.49003189999999996,0.016578959455888664,0.49631578947368415,0.004937279747182549,0.497854783243666,0.002913856672401526,0.8400000000000001,0.01991672413518367,0.6250767920646442,0.005316689217098014,3717.0,1538.8370933922797,,
276,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",8,SybilRGCN-L2,0.6975800999999999,0.052669191871909354,0.5203157894736842,0.017700493756513586,0.805045045045045,0.16006338612987336,0.049052631578947375,0.04434865639565333,0.08883890163699501,0.07771273083601338,12945.6,920.8497380137543,,
277,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",8,SybilGAT-L2,0.7402138,0.08844237736605678,0.504842105263158,0.007666164823592896,inf,,0.16421052631578945,0.324218728536027,0.12908369540830109,0.2498324477336389,4289.4,833.7974814066063,,
278,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",8,SybilGAT-L4,0.8185724000000001,0.10380520673424815,0.6511578947368422,0.07123322079726814,0.852197201656575,0.15618949924156197,0.404,0.15220251853435093,0.5210607985764006,0.13461772301373626,3850.4,1109.4927850148463,,
279,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",8,SybilGAT-L8,0.46395739999999996,0.4362929523265761,0.5558947368421052,0.2438391913670512,inf,,0.31136842105263157,0.30198046202690565,0.3522861899865913,0.3455335405474572,2185.4,910.551173740389,,
280,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",10,SybilRank,0.02769380000000002,0.0019305051566882705,0.042105263157894736,0.004812265031857878,0.061836025916945835,0.0053127540087079365,0.06463157894736841,0.005672502562234728,0.06320281379320622,0.005487048810772089,140.4,3.1999999999999997,,
281,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",10,SybilBelief,0.45706179999999996,0.007528247642047956,0.5,0.0,inf,,0.0,0.0,0.0,0.0,70.8,2.3151673805580453,,
282,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",10,SybilSCAR,0.4103802,0.05283757563476964,0.5,0.0,inf,,0.0,0.0,0.0,0.0,64.0,2.0976176963403033,,
283,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",10,SybilGCN-L2,0.6055386,0.038525627131040976,0.5225263157894736,0.02357377762874992,0.7696718213263858,0.14304993910982525,0.14968421052631578,0.2342396433704504,0.1673309251601694,0.213044197365314,13675.0,1082.4887990182624,,
284,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",10,SybilGCN-L4,0.4946956000000001,0.04348462612165364,0.476,0.020746724869187997,0.4831276662879759,0.016669218137245704,0.7623157894736842,0.1426980229778004,0.5873359248425725,0.054016283138122595,14080.8,6908.716737571457,,
285,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",10,SybilGCN-L8,0.4732642,0.032855179638224506,0.48221052631578953,0.014299526366059422,inf,,0.5568421052631579,0.36413324400634134,0.4348332863405087,0.24893866486249122,4271.6,1541.5474822398432,,
286,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",10,SybilRGCN-L2,0.6610684,0.06958418911390718,0.5374736842105262,0.03736975535052976,0.8263734158561746,0.13894693340221795,0.09431578947368421,0.0806197600242719,0.1596370886509908,0.12369230265601772,16698.4,4227.442848815345,,
287,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",10,SybilGAT-L2,0.6241446999999999,0.13403487466126124,0.5111578947368421,0.04678044433627333,inf,,0.13705263157894737,0.14643070080589027,0.18653854268079714,0.17994580529387325,4310.2,1708.726356090992,,
288,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",10,SybilGAT-L4,0.5207094999999999,0.2008137901554572,0.483578947368421,0.12420490620648517,0.547652525050567,0.17213301758621097,0.40736842105263155,0.15685694030865094,0.4299127121010032,0.11428761175454676,5468.4,4098.494874951048,,
289,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",10,SybilGAT-L8,0.7278848,0.35154669821129025,0.5301052631578946,0.10804297903408418,0.8290562987697285,0.2313677690035051,0.2997894736842105,0.27676276629789687,0.31673805868846616,0.2284913852255176,3009.4,350.68538606563004,,
290,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",12,SybilRank,0.039665800000000015,0.0015669183003590183,0.06221052631578947,0.004306794220100798,0.08116604107540662,0.00425718069140315,0.0848421052631579,0.004495611895592133,0.08296329596900046,0.004372587171687959,150.2,8.49470423263812,,
291,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",12,SybilBelief,0.4462351,0.007281074518228743,0.5,0.0,inf,,0.0,0.0,0.0,0.0,59.4,1.3564659966250538,,
292,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",12,SybilSCAR,0.3270956,0.041083677408917524,0.5,0.0,inf,,0.0,0.0,0.0,0.0,134.6,82.08678334543265,,
293,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",12,SybilGCN-L2,0.5810522,0.02894112298719594,0.5072631578947369,0.010966582328959178,0.705372015472282,0.1702475953599838,0.23410526315789473,0.3648200558223107,0.20373003403620524,0.23593613330701596,13509.0,635.4563714370956,,
294,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",12,SybilGCN-L4,0.45264810000000005,0.02678447917059427,0.4647368421052631,0.01575082990382665,0.47783613045381623,0.012558668225669716,0.8105263157894738,0.1140462072851258,0.5992017625580807,0.04170769468996333,20420.8,14964.314877734963,,
295,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",12,SybilGCN-L8,0.4444668,0.007912990374062113,0.48484210526315785,0.003251251623469593,0.4912688391069767,0.0021866911146569083,0.8612631578947368,0.038240527587083614,0.6254276361162348,0.011741388104624908,5479.8,1016.7014114281537,,
296,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",12,SybilRGCN-L2,0.6803663,0.06910803178328839,0.5475789473684209,0.06161591333108085,0.8510372769365574,0.12164787190132705,0.124,0.15246727999195123,0.18401714678818865,0.19635968493260303,19038.8,6651.1012441549865,,
297,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",12,SybilGAT-L2,0.6446745,0.08192441494694971,0.5417894736842105,0.05049187422626425,0.6707967546824256,0.1817883976255988,0.36210526315789476,0.2689658042913938,0.3805132595175086,0.22199019770002398,5513.4,3612.8263506567814,,
298,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",12,SybilGAT-L4,0.4417823,0.13635010313329432,0.44042105263157894,0.08322209380631401,0.4649926300428121,0.12203959629002309,0.42336842105263156,0.22444159084454698,0.40098226520186636,0.12800257814393703,3505.8,1895.5159086644458,,
299,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",12,SybilGAT-L8,0.3519972,0.3822356493864224,0.4543157894736842,0.2613394858604533,0.5246001265111181,0.25479086338803153,0.5522105263157895,0.18989963816757863,0.5170642484020601,0.20268806237521325,2220.6,199.08048623609497,,
300,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",14,SybilRank,0.04737640000000002,0.002364856748304215,0.07957894736842105,0.0038446278668946717,0.09802153401847921,0.0041487830044336284,0.10252631578947369,0.004495611895592132,0.100223177568976,0.004315279760969322,153.4,4.029888335921977,,
301,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",14,SybilBelief,0.4305977,0.005465606586647093,0.5,0.0,inf,,0.0,0.0,0.0,0.0,61.6,1.8547236990991407,,
302,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",14,SybilSCAR,0.2717324,0.03393178194318713,0.5,0.0,inf,,0.0,0.0,0.0,0.0,142.2,88.46558652945222,,
303,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",14,SybilGCN-L2,0.5993158,0.023254775383993707,0.506,0.014511815798994066,0.6575005549594377,0.1108069192608792,0.24905263157894736,0.37265096589472496,0.21141829044039867,0.25391205186095467,14135.6,1975.7257501991514,,
304,"TargetedAttack(p_t=0.2, pdf=[0.25, 0.25, 0.5])",14,SybilGCN-L4,0.4642741,0.01932728699636861,0.4642105263157895,0.01444830310465136,0.47824696434912867,0.01060838044999042,0.8254736842105264,0.10620087588518827,0.6038347786836049,0.037315907183338666,24142.0,19680.088983538666,,
