,data_model_column,graph_size_column,train_nodes_fraction_column,label_noise_fraction_column,attack_edges_per_sybil,algorithm,seed,AUC,accuracy,precision,recall,F1,runtime,pretrain_runtime
75,PL,2000,0.05,0.0,4,SybilGCN_L8_noDropout,44,0.8271385,0.5257894736842105,1.0,0.05157894736842105,0.0980980980980981,506,
76,PL,2000,0.05,0.0,4,SybilRGCN_L2_noDropout,44,0.834715,0.5010526315789474,1.0,0.002105263157894737,0.004201680672268907,9602,
77,PL,2000,0.05,0.0,4,SybilGAT_L2,44,0.88974,0.5094736842105263,1.0,0.018947368421052633,0.0371900826446281,2140,
78,PL,2000,0.05,0.0,4,SybilGAT_L4,44,0.965757,0.588421052631579,1.0,0.17684210526315788,0.3005366726296959,2182,
79,PL,2000,0.05,0.0,4,SybilGAT_L8,44,0.9869589999999999,0.7794736842105263,1.0,0.5589473684210526,0.7170830519918974,2891,
80,PL,2000,0.05,0.0,4,SybilRank,45,0.9536789999999999,0.8910526315789473,0.8890052356020942,0.8936842105263157,0.8913385826771654,79,
81,PL,2000,0.05,0.0,4,SybilBelief,45,0.9220210000000001,0.7752631578947369,0.6899055918663762,1.0,0.8165019338203696,163,
82,PL,2000,0.05,0.0,4,SybilSCAR,45,0.8718330000000001,0.5573684210526316,0.5306351883080382,0.9936842105263158,0.6918285086112129,32,
83,PL,2000,0.05,0.0,4,SybilGCN_L2_noDropout,45,0.8635180000000001,0.5105263157894737,1.0,0.021052631578947368,0.041237113402061855,9033,
84,PL,2000,0.05,0.0,4,SybilGCN_L4_noDropout,45,0.9134840000000001,0.6726315789473685,0.9270833333333334,0.37473684210526315,0.5337331334332833,15427,
85,PL,2000,0.05,0.0,4,SybilGCN_L8_noDropout,45,0.8583464999999999,0.7731578947368422,0.7667009249743063,0.7852631578947369,0.7758710348413936,28310,
86,PL,2000,0.05,0.0,4,SybilRGCN_L2_noDropout,45,0.7929050000000001,0.5063157894736842,0.875,0.014736842105263158,0.028985507246376812,11439,
87,PL,2000,0.05,0.0,4,SybilGAT_L2,45,0.909509,0.5121052631578947,1.0,0.024210526315789474,0.047276464542651594,5543,
88,PL,2000,0.05,0.0,4,SybilGAT_L4,45,0.948659,0.611578947368421,0.9953271028037384,0.22421052631578947,0.36597938144329895,1971,
89,PL,2000,0.05,0.0,4,SybilGAT_L8,45,0.9803979999999999,0.7357894736842105,0.9977777777777778,0.4726315789473684,0.6414285714285715,3462,
90,PL,2000,0.05,0.0,4,SybilRank,46,0.9888720000000001,0.9405263157894737,0.9400630914826499,0.9410526315789474,0.9405576012624934,81,
91,PL,2000,0.05,0.0,4,SybilBelief,46,0.9817549999999999,0.9263157894736842,0.972027972027972,0.8778947368421053,0.922566371681416,163,
92,PL,2000,0.05,0.0,4,SybilSCAR,46,0.8646609999999999,0.6631578947368421,0.8399122807017544,0.4031578947368421,0.5448079658605974,33,
