,data_model_column,graph_size_column,train_nodes_fraction_column,label_noise_fraction_column,attack_edges_per_sybil,algorithm,seed,AUC,accuracy,precision,recall,F1,runtime,pretrain_runtime
460,PL,2000,0.01,0.0,4,SybilRank,43,0.946524,0.8747474747474747,0.8747474747474747,0.8747474747474747,0.8747474747474747,81,
461,PL,2000,0.01,0.0,4,SybilBelief,43,0.9790969999999999,0.9358585858585858,0.9654800431499461,0.9040404040404041,0.9337506520605112,169,
462,PL,2000,0.01,0.0,4,SybilSCAR,43,0.773719,0.5671717171717172,0.8674033149171271,0.15858585858585858,0.2681468830059778,34,
463,PL,2000,0.01,0.0,4,SybilGCN_L2_noDropout,43,0.717596,0.5,inf,0.0,0.0,8493,
464,PL,2000,0.01,0.0,4,SybilGCN_L4_noDropout,43,0.8275115000000002,0.5040404040404041,1.0,0.00808080808080808,0.01603206412825651,13892,
465,PL,2000,0.01,0.0,4,SybilGCN_L8_noDropout,43,0.738818,0.5161616161616162,1.0,0.03232323232323232,0.06262230919765166,25175,
466,PL,2000,0.01,0.0,4,SybilRGCN_L2_noDropout,43,0.7119375,0.5,inf,0.0,0.0,7884,
467,PL,2000,0.01,0.0,4,SybilGAT_L2,43,0.6715015,0.5005050505050505,1.0,0.00101010101010101,0.0020181634712411706,4832,
468,PL,2000,0.01,0.0,4,SybilGAT_L4,43,0.7990525,0.5121212121212121,1.0,0.024242424242424242,0.047337278106508875,2257,
469,PL,2000,0.01,0.0,4,SybilGAT_L8,43,0.899927,0.6161616161616161,0.9831932773109243,0.23636363636363636,0.3811074918566775,1327,
470,PL,2000,0.01,0.0,4,SybilRank,44,0.945284,0.8747474747474747,0.873991935483871,0.8757575757575757,0.8748738647830474,83,
471,PL,2000,0.01,0.0,4,SybilBelief,44,0.979356,0.9393939393939394,0.9256360078277887,0.9555555555555556,0.9403578528827038,165,
472,PL,2000,0.01,0.0,4,SybilSCAR,44,0.761618,0.6767676767676768,0.6251788268955651,0.8828282828282829,0.7319932998324958,33,
473,PL,2000,0.01,0.0,4,SybilGCN_L2_noDropout,44,0.6890090000000001,0.5,inf,0.0,0.0,7966,
474,PL,2000,0.01,0.0,4,SybilGCN_L4_noDropout,44,0.8135279999999998,0.502020202020202,1.0,0.00404040404040404,0.008048289738430584,13726,
475,PL,2000,0.01,0.0,4,SybilGCN_L8_noDropout,44,0.251184,0.5,inf,0.0,0.0,343,
476,PL,2000,0.01,0.0,4,SybilRGCN_L2_noDropout,44,0.7005125,0.5,inf,0.0,0.0,6911,
477,PL,2000,0.01,0.0,4,SybilGAT_L2,44,0.6782305,0.5,inf,0.0,0.0,1901,
478,PL,2000,0.01,0.0,4,SybilGAT_L4,44,0.7917699999999999,0.5015151515151515,1.0,0.0030303030303030303,0.006042296072507553,2598,
479,PL,2000,0.01,0.0,4,SybilGAT_L8,44,0.9430705000000001,0.7141414141414142,0.9690265486725663,0.44242424242424244,0.6074895977808599,2112,
480,PL,2000,0.01,0.0,4,SybilRank,45,0.953586,0.8883838383838384,0.887991927346115,0.8888888888888888,0.8884401817264008,79,
481,PL,2000,0.01,0.0,4,SybilBelief,45,0.964476,0.9313131313131313,0.9278557114228457,0.9353535353535354,0.93158953722334,165,
482,PL,2000,0.01,0.0,4,SybilSCAR,45,0.745342,0.5984848484848485,0.7746478873239436,0.2777777777777778,0.40892193308550184,33,
483,PL,2000,0.01,0.0,4,SybilGCN_L2_noDropout,45,0.6951145000000001,0.5,inf,0.0,0.0,8353,
484,PL,2000,0.01,0.0,4,SybilGCN_L4_noDropout,45,0.80283,0.5055555555555555,1.0,0.011111111111111112,0.02197802197802198,14036,
485,PL,2000,0.01,0.0,4,SybilGCN_L8_noDropout,45,0.8282860000000001,0.5212121212121212,0.8181818181818182,0.05454545454545454,0.10227272727272728,25373,
486,PL,2000,0.01,0.0,4,SybilRGCN_L2_noDropout,45,0.700407,0.5,inf,0.0,0.0,6701,
487,PL,2000,0.01,0.0,4,SybilGAT_L2,45,0.6938095,0.5,inf,0.0,0.0,3024,
488,PL,2000,0.01,0.0,4,SybilGAT_L4,45,0.773486,0.5,inf,0.0,0.0,2503,
489,PL,2000,0.01,0.0,4,SybilGAT_L8,45,0.8996470000000001,0.5146464646464647,1.0,0.029292929292929294,0.05691854759568204,4683,
490,PL,2000,0.01,0.0,4,SybilRank,46,0.947621,0.8782828282828283,0.877139979859013,0.8797979797979798,0.8784669692385275,84,
491,PL,2000,0.01,0.0,4,SybilBelief,46,0.504869,0.5,inf,0.0,0.0,155,
492,PL,2000,0.01,0.0,4,SybilSCAR,46,0.716346,0.5353535353535354,0.71875,0.11616161616161616,0.2,108,
493,PL,2000,0.01,0.0,4,SybilGCN_L2_noDropout,46,0.6702319999999999,0.5,inf,0.0,0.0,8229,
494,PL,2000,0.01,0.0,4,SybilGCN_L4_noDropout,46,0.7714540000000001,0.501010101010101,1.0,0.00202020202020202,0.004032258064516129,14022,
495,PL,2000,0.01,0.0,4,SybilGCN_L8_noDropout,46,0.753321,0.543939393939394,0.967741935483871,0.09090909090909091,0.16620498614958448,27238,
496,PL,2000,0.01,0.0,4,SybilRGCN_L2_noDropout,46,0.6685475000000001,0.5,inf,0.0,0.0,8595,
497,PL,2000,0.01,0.0,4,SybilGAT_L2,46,0.6578649999999999,0.5,inf,0.0,0.0,2516,
498,PL,2000,0.01,0.0,4,SybilGAT_L4,46,0.7476605000000001,0.5,inf,0.0,0.0,2280,
499,PL,2000,0.01,0.0,4,SybilGAT_L8,46,0.8726035000000001,0.6888888888888889,0.8895833333333333,0.4313131313131313,0.580952380952381,1489,
500,PL,2000,0.01,0.0,6,SybilRank,42,0.690096,0.6378787878787879,0.6374622356495468,0.6393939393939394,0.6384266263237519,89,
501,PL,2000,0.01,0.0,6,SybilBelief,42,0.5086835000000001,0.5,inf,0.0,0.0,96,
502,PL,2000,0.01,0.0,6,SybilSCAR,42,0.636547,0.5217171717171717,0.6352201257861635,0.10202020202020202,0.17580504786771106,38,
503,PL,2000,0.01,0.0,6,SybilGCN_L2_noDropout,42,0.6244185,0.5,inf,0.0,0.0,9483,
504,PL,2000,0.01,0.0,6,SybilGCN_L4_noDropout,42,0.660458,0.503030303030303,1.0,0.006060606060606061,0.012048192771084338,17447,
505,PL,2000,0.01,0.0,6,SybilGCN_L8_noDropout,42,0.642263,0.5585858585858586,0.6801242236024845,0.22121212121212122,0.33384146341463417,31635,
506,PL,2000,0.01,0.0,6,SybilRGCN_L2_noDropout,42,0.628887,0.5,inf,0.0,0.0,9347,
507,PL,2000,0.01,0.0,6,SybilGAT_L2,42,0.6021814999999999,0.5,inf,0.0,0.0,2685,
508,PL,2000,0.01,0.0,6,SybilGAT_L4,42,0.655438,0.5025252525252525,0.7777777777777778,0.007070707070707071,0.014014014014014014,3330,
509,PL,2000,0.01,0.0,6,SybilGAT_L8,42,0.6973645,0.501010101010101,1.0,0.00202020202020202,0.004032258064516129,1953,
510,PL,2000,0.01,0.0,6,SybilRank,43,0.724279,0.6676767676767676,0.6670020120724346,0.6696969696969697,0.6683467741935484,107,
511,PL,2000,0.01,0.0,6,SybilBelief,43,0.5021265,0.5,inf,0.0,0.0,132,
512,PL,2000,0.01,0.0,6,SybilSCAR,43,0.645855,0.5484848484848485,0.7086956521739131,0.16464646464646465,0.26721311475409837,39,
513,PL,2000,0.01,0.0,6,SybilGCN_L2_noDropout,43,0.6448785,0.5,inf,0.0,0.0,10025,
514,PL,2000,0.01,0.0,6,SybilGCN_L4_noDropout,43,0.69699,0.5015151515151515,1.0,0.0030303030303030303,0.006042296072507553,17538,
515,PL,2000,0.01,0.0,6,SybilGCN_L8_noDropout,43,0.663009,0.5464646464646464,0.9181818181818182,0.10202020202020202,0.18363636363636363,10271,
516,PL,2000,0.01,0.0,6,SybilRGCN_L2_noDropout,43,0.6385689999999999,0.5,inf,0.0,0.0,8817,
517,PL,2000,0.01,0.0,6,SybilGAT_L2,43,0.6140625,0.5015151515151515,1.0,0.0030303030303030303,0.006042296072507553,1158,
518,PL,2000,0.01,0.0,6,SybilGAT_L4,43,0.6561625,0.5348484848484848,0.8631578947368421,0.08282828282828283,0.15115207373271888,2069,
519,PL,2000,0.01,0.0,6,SybilGAT_L8,43,0.7054310000000001,0.55,0.8613138686131386,0.1191919191919192,0.20940550133096716,1092,
520,PL,2000,0.01,0.0,6,SybilRank,44,0.746577,0.6767676767676768,0.6757028112449799,0.6797979797979798,0.6777442094662638,91,
521,PL,2000,0.01,0.0,6,SybilBelief,44,0.5101089999999999,0.5,inf,0.0,0.0,186,
522,PL,2000,0.01,0.0,6,SybilSCAR,44,0.650501,0.5838383838383838,0.5523329129886507,0.8848484848484849,0.6801242236024845,38,
523,PL,2000,0.01,0.0,6,SybilGCN_L2_noDropout,44,0.632205,0.5,inf,0.0,0.0,8346,
524,PL,2000,0.01,0.0,6,SybilGCN_L4_noDropout,44,0.695003,0.5035353535353535,1.0,0.007070707070707071,0.014042126379137413,13995,
525,PL,2000,0.01,0.0,6,SybilGCN_L8_noDropout,44,0.2880955,0.5,inf,0.0,0.0,231,
526,PL,2000,0.01,0.0,6,SybilRGCN_L2_noDropout,44,0.643966,0.5,inf,0.0,0.0,6870,
527,PL,2000,0.01,0.0,6,SybilGAT_L2,44,0.6572425000000001,0.5,inf,0.0,0.0,4638,
528,PL,2000,0.01,0.0,6,SybilGAT_L4,44,0.6857584999999999,0.501010101010101,1.0,0.00202020202020202,0.004032258064516129,2465,
529,PL,2000,0.01,0.0,6,SybilGAT_L8,44,0.7645845,0.5949494949494949,0.7732558139534884,0.2686868686868687,0.3988005997001499,1303,
530,PL,2000,0.01,0.0,6,SybilRank,45,0.7686990000000001,0.6994949494949495,0.6988922457200403,0.701010101010101,0.6999495713565305,87,
531,PL,2000,0.01,0.0,6,SybilBelief,45,0.5018560000000001,0.5,0.5,1.0,0.6666666666666666,135,
532,PL,2000,0.01,0.0,6,SybilSCAR,45,0.6313360000000001,0.5616161616161616,0.6431924882629108,0.2767676767676768,0.3870056497175141,41,
533,PL,2000,0.01,0.0,6,SybilGCN_L2_noDropout,45,0.639208,0.5,inf,0.0,0.0,7995,
534,PL,2000,0.01,0.0,6,SybilGCN_L4_noDropout,45,0.687907,0.503030303030303,1.0,0.006060606060606061,0.012048192771084338,13718,
535,PL,2000,0.01,0.0,6,SybilGCN_L8_noDropout,45,0.668383,0.5151515151515151,0.6785714285714286,0.05757575757575758,0.10614525139664804,25006,
536,PL,2000,0.01,0.0,6,SybilRGCN_L2_noDropout,45,0.6470984999999999,0.5,inf,0.0,0.0,7722,
537,PL,2000,0.01,0.0,6,SybilGAT_L2,45,0.651589,0.5,inf,0.0,0.0,5344,
538,PL,2000,0.01,0.0,6,SybilGAT_L4,45,0.6724185,0.501010101010101,1.0,0.00202020202020202,0.004032258064516129,2595,
539,PL,2000,0.01,0.0,6,SybilGAT_L8,45,0.6888485,0.5106060606060606,0.9565217391304348,0.022222222222222223,0.04343534057255676,1620,
540,PL,2000,0.01,0.0,6,SybilRank,46,0.702875,0.6616161616161617,0.6606425702811245,0.6646464646464646,0.6626384692849949,92,
541,PL,2000,0.01,0.0,6,SybilBelief,46,0.504867,0.5,inf,0.0,0.0,85,
542,PL,2000,0.01,0.0,6,SybilSCAR,46,0.608945,0.5055555555555555,0.5447154471544715,0.06767676767676768,0.12039532794249776,39,
543,PL,2000,0.01,0.0,6,SybilGCN_L2_noDropout,46,0.6132995,0.5,inf,0.0,0.0,9309,
544,PL,2000,0.01,0.0,6,SybilGCN_L4_noDropout,46,0.653836,0.5035353535353535,1.0,0.007070707070707071,0.014042126379137413,16295,
545,PL,2000,0.01,0.0,6,SybilGCN_L8_noDropout,46,0.588228,0.5085858585858586,0.8148148148148148,0.022222222222222223,0.043264503441494594,995,
546,PL,2000,0.01,0.0,6,SybilRGCN_L2_noDropout,46,0.617016,0.5,inf,0.0,0.0,10123,
547,PL,2000,0.01,0.0,6,SybilGAT_L2,46,0.591544,0.5,inf,0.0,0.0,1708,
548,PL,2000,0.01,0.0,6,SybilGAT_L4,46,0.6201949999999999,0.5005050505050505,1.0,0.00101010101010101,0.0020181634712411706,2001,
549,PL,2000,0.01,0.0,6,SybilGAT_L8,46,0.6854874999999999,0.6146464646464647,0.6582984658298466,0.4767676767676768,0.5530169888693615,1191,
550,PL,2000,0.01,0.0,8,SybilRank,42,0.565534,0.552020202020202,0.5517587939698493,0.5545454545454546,0.5531486146095718,95,
551,PL,2000,0.01,0.0,8,SybilBelief,42,0.5032909999999999,0.5,inf,0.0,0.0,87,
552,PL,2000,0.01,0.0,8,SybilSCAR,42,0.575451,0.51010101010101,0.5480769230769231,0.11515151515151516,0.19031719532554256,40,
553,PL,2000,0.01,0.0,8,SybilGCN_L2_noDropout,42,0.5878464999999999,0.5,inf,0.0,0.0,8274,
554,PL,2000,0.01,0.0,8,SybilGCN_L4_noDropout,42,0.598395,0.503030303030303,1.0,0.006060606060606061,0.012048192771084338,14360,
555,PL,2000,0.01,0.0,8,SybilGCN_L8_noDropout,42,0.5523629999999999,0.5151515151515151,0.5256849315068494,0.3101010101010101,0.3900889453621347,7201,
556,PL,2000,0.01,0.0,8,SybilRGCN_L2_noDropout,42,0.5979955,0.5,inf,0.0,0.0,9398,
557,PL,2000,0.01,0.0,8,SybilGAT_L2,42,0.592826,0.5,inf,0.0,0.0,3047,
558,PL,2000,0.01,0.0,8,SybilGAT_L4,42,0.5763895,0.5035353535353535,1.0,0.007070707070707071,0.014042126379137413,2355,
559,PL,2000,0.01,0.0,8,SybilGAT_L8,42,0.5943575000000001,0.501010101010101,1.0,0.00202020202020202,0.004032258064516129,1964,
560,PL,2000,0.01,0.0,8,SybilRank,43,0.5482480000000001,0.5398989898989899,0.5396984924623116,0.5424242424242425,0.5410579345088161,103,
561,PL,2000,0.01,0.0,8,SybilBelief,43,0.49903349999999996,0.5,inf,0.0,0.0,96,
562,PL,2000,0.01,0.0,8,SybilSCAR,43,0.571756,0.5262626262626262,0.6547619047619048,0.1111111111111111,0.18998272884283246,43,
563,PL,2000,0.01,0.0,8,SybilGCN_L2_noDropout,43,0.597599,0.5,inf,0.0,0.0,10379,
564,PL,2000,0.01,0.0,8,SybilGCN_L4_noDropout,43,0.600122,0.501010101010101,1.0,0.00202020202020202,0.004032258064516129,17132,
565,PL,2000,0.01,0.0,8,SybilGCN_L8_noDropout,43,0.544886,0.5212121212121212,0.7763157894736842,0.0595959595959596,0.11069418386491557,8549,
566,PL,2000,0.01,0.0,8,SybilRGCN_L2_noDropout,43,0.5970485,0.5,inf,0.0,0.0,9521,
567,PL,2000,0.01,0.0,8,SybilGAT_L2,43,0.5815250000000001,0.5,0.5,0.00101010101010101,0.0020161290322580645,3096,
568,PL,2000,0.01,0.0,8,SybilGAT_L4,43,0.577025,0.5232323232323233,0.7053571428571429,0.0797979797979798,0.14337568058076225,2273,
569,PL,2000,0.01,0.0,8,SybilGAT_L8,43,0.5649605,0.5055555555555555,0.5294117647058824,0.1,0.16822429906542055,1699,
570,PL,2000,0.01,0.0,8,SybilRank,44,0.558069,0.5348484848484848,0.5346038114343029,0.5383838383838384,0.5364871665827882,96,
571,PL,2000,0.01,0.0,8,SybilBelief,44,0.5075105,0.5,inf,0.0,0.0,118,
572,PL,2000,0.01,0.0,8,SybilSCAR,44,0.5772809999999999,0.546969696969697,0.5329087048832272,0.7606060606060606,0.6267166042446941,42,
573,PL,2000,0.01,0.0,8,SybilGCN_L2_noDropout,44,0.5925334999999999,0.5,inf,0.0,0.0,10132,
574,PL,2000,0.01,0.0,8,SybilGCN_L4_noDropout,44,0.6117060000000001,0.5,inf,0.0,0.0,16216,
575,PL,2000,0.01,0.0,8,SybilGCN_L8_noDropout,44,0.413849,0.5,inf,0.0,0.0,210,
576,PL,2000,0.01,0.0,8,SybilRGCN_L2_noDropout,44,0.617058,0.5,inf,0.0,0.0,8195,
577,PL,2000,0.01,0.0,8,SybilGAT_L2,44,0.5864865,0.5,inf,0.0,0.0,3051,
578,PL,2000,0.01,0.0,8,SybilGAT_L4,44,0.602314,0.5015151515151515,1.0,0.0030303030303030303,0.006042296072507553,2925,
579,PL,2000,0.01,0.0,8,SybilGAT_L8,44,0.616121,0.5272727272727272,0.59,0.1787878787878788,0.2744186046511628,1443,
580,PL,2000,0.01,0.0,8,SybilRank,45,0.594454,0.5676767676767677,0.5672690763052208,0.5707070707070707,0.5689828801611279,102,
581,PL,2000,0.01,0.0,8,SybilBelief,45,0.49991300000000005,0.5,0.5,1.0,0.6666666666666666,119,
582,PL,2000,0.01,0.0,8,SybilSCAR,45,0.593291,0.5414141414141415,0.5864978902953587,0.2808080808080808,0.3797814207650273,47,
583,PL,2000,0.01,0.0,8,SybilGCN_L2_noDropout,45,0.6215885,0.5,inf,0.0,0.0,10610,
584,PL,2000,0.01,0.0,8,SybilGCN_L4_noDropout,45,0.64139,0.5015151515151515,1.0,0.0030303030303030303,0.006042296072507553,16766,
585,PL,2000,0.01,0.0,8,SybilGCN_L8_noDropout,45,0.5984,0.5085858585858586,0.580952380952381,0.06161616161616162,0.11141552511415526,30915,
586,PL,2000,0.01,0.0,8,SybilRGCN_L2_noDropout,45,0.6370374999999999,0.5,inf,0.0,0.0,8497,
587,PL,2000,0.01,0.0,8,SybilGAT_L2,45,0.6222449999999999,0.5,inf,0.0,0.0,2997,
588,PL,2000,0.01,0.0,8,SybilGAT_L4,45,0.6198405,0.5005050505050505,1.0,0.00101010101010101,0.0020181634712411706,2993,
589,PL,2000,0.01,0.0,8,SybilGAT_L8,45,0.6244555,0.5035353535353535,0.6,0.021212121212121213,0.04097560975609756,899,
590,PL,2000,0.01,0.0,8,SybilRank,46,0.5374960000000001,0.5232323232323233,0.5230460921843687,0.5272727272727272,0.5251509054325956,101,
591,PL,2000,0.01,0.0,8,SybilBelief,46,0.501684,0.5,inf,0.0,0.0,76,
592,PL,2000,0.01,0.0,8,SybilSCAR,46,0.5541039999999999,0.4904040404040404,0.42962962962962964,0.05858585858585859,0.10311111111111111,42,
593,PL,2000,0.01,0.0,8,SybilGCN_L2_noDropout,46,0.585391,0.5,inf,0.0,0.0,10220,
594,PL,2000,0.01,0.0,8,SybilGCN_L4_noDropout,46,0.591199,0.5005050505050505,0.6666666666666666,0.00202020202020202,0.004028197381671702,18652,
595,PL,2000,0.01,0.0,8,SybilGCN_L8_noDropout,46,0.518065,0.5,inf,0.0,0.0,772,
596,PL,2000,0.01,0.0,8,SybilRGCN_L2_noDropout,46,0.6005739999999999,0.5,inf,0.0,0.0,10778,
597,PL,2000,0.01,0.0,8,SybilGAT_L2,46,0.58572,0.5,inf,0.0,0.0,4934,
598,PL,2000,0.01,0.0,8,SybilGAT_L4,46,0.5764910000000001,0.5,inf,0.0,0.0,2190,
599,PL,2000,0.01,0.0,8,SybilGAT_L8,46,0.5747165,0.4919191919191919,0.3709677419354839,0.023232323232323233,0.043726235741444866,3040,
600,PL,2000,0.01,0.0,10,SybilRank,42,0.516988,0.5080808080808081,0.5080482897384306,0.51010101010101,0.5090725806451613,105,
601,PL,2000,0.01,0.0,10,SybilBelief,42,0.49909499999999996,0.5,inf,0.0,0.0,83,
602,PL,2000,0.01,0.0,10,SybilSCAR,42,0.5462400000000001,0.49797979797979797,0.4930555555555556,0.14343434343434344,0.2222222222222222,122,
603,PL,2000,0.01,0.0,10,SybilGCN_L2_noDropout,42,0.572748,0.5,inf,0.0,0.0,9880,
604,PL,2000,0.01,0.0,10,SybilGCN_L4_noDropout,42,0.572041,0.5025252525252525,1.0,0.005050505050505051,0.010050251256281407,17655,
605,PL,2000,0.01,0.0,10,SybilGCN_L8_noDropout,42,0.52225,0.5060606060606061,0.5180722891566265,0.17373737373737375,0.26021180030257185,8997,
606,PL,2000,0.01,0.0,10,SybilRGCN_L2_noDropout,42,0.599094,0.5,inf,0.0,0.0,11490,
607,PL,2000,0.01,0.0,10,SybilGAT_L2,42,0.567547,0.5,inf,0.0,0.0,2084,
608,PL,2000,0.01,0.0,10,SybilGAT_L4,42,0.565007,0.502020202020202,0.8333333333333334,0.005050505050505051,0.010040160642570281,3201,
609,PL,2000,0.01,0.0,10,SybilGAT_L8,42,0.5523865,0.5,0.5,1.0,0.6666666666666666,1177,
610,PL,2000,0.01,0.0,10,SybilRank,43,0.48038000000000003,0.47929292929292927,0.4794383149448345,0.48282828282828283,0.48112732762959237,103,
611,PL,2000,0.01,0.0,10,SybilBelief,43,0.4930815,0.5,inf,0.0,0.0,83,
612,PL,2000,0.01,0.0,10,SybilSCAR,43,0.543331,0.5156565656565657,0.5837837837837838,0.10909090909090909,0.18382978723404256,44,
613,PL,2000,0.01,0.0,10,SybilGCN_L2_noDropout,43,0.588642,0.5,inf,0.0,0.0,8790,
614,PL,2000,0.01,0.0,10,SybilGCN_L4_noDropout,43,0.581238,0.5,inf,0.0,0.0,15256,
615,PL,2000,0.01,0.0,10,SybilGCN_L8_noDropout,43,0.525856,0.509090909090909,0.78125,0.025252525252525252,0.04892367906066536,9029,
616,PL,2000,0.01,0.0,10,SybilRGCN_L2_noDropout,43,0.5967290000000001,0.5,inf,0.0,0.0,9121,
617,PL,2000,0.01,0.0,10,SybilGAT_L2,43,0.6211495,0.5,inf,0.0,0.0,6066,
618,PL,2000,0.01,0.0,10,SybilGAT_L4,43,0.5666745,0.51010101010101,1.0,0.020202020202020204,0.039603960396039604,2542,
619,PL,2000,0.01,0.0,10,SybilGAT_L8,43,0.535285,0.5212121212121212,0.8888888888888888,0.048484848484848485,0.09195402298850575,1487,
620,PL,2000,0.01,0.0,10,SybilRank,44,0.434545,0.4631313131313131,0.4633901705115346,0.4666666666666667,0.4650226472068445,102,
621,PL,2000,0.01,0.0,10,SybilBelief,44,0.504837,0.5,inf,0.0,0.0,94,
622,PL,2000,0.01,0.0,10,SybilSCAR,44,0.559643,0.545959595959596,0.5556915544675642,0.4585858585858586,0.5024903154399557,44,
623,PL,2000,0.01,0.0,10,SybilGCN_L2_noDropout,44,0.5959885,0.5,inf,0.0,0.0,8705,
624,PL,2000,0.01,0.0,10,SybilGCN_L4_noDropout,44,0.608664,0.5,inf,0.0,0.0,16181,
625,PL,2000,0.01,0.0,10,SybilGCN_L8_noDropout,44,0.45315600000000006,0.5,inf,0.0,0.0,226,
626,PL,2000,0.01,0.0,10,SybilRGCN_L2_noDropout,44,0.6285295,0.5,inf,0.0,0.0,7372,
627,PL,2000,0.01,0.0,10,SybilGAT_L2,44,0.5971145,0.5,inf,0.0,0.0,3036,
628,PL,2000,0.01,0.0,10,SybilGAT_L4,44,0.6059475,0.5015151515151515,1.0,0.0030303030303030303,0.006042296072507553,2928,
629,PL,2000,0.01,0.0,10,SybilGAT_L8,44,0.5936385,0.5247474747474747,0.5735735735735735,0.19292929292929292,0.2887377173091459,1323,
630,PL,2000,0.01,0.0,10,SybilRank,45,0.45018400000000003,0.44646464646464645,0.4467871485943775,0.4494949494949495,0.44813695871097686,106,
631,PL,2000,0.01,0.0,10,SybilBelief,45,0.49679399999999996,0.5,0.5,1.0,0.6666666666666666,107,
632,PL,2000,0.01,0.0,10,SybilSCAR,45,0.5586749999999999,0.5398989898989899,0.5478787878787879,0.45656565656565656,0.4980716253443526,45,
633,PL,2000,0.01,0.0,10,SybilGCN_L2_noDropout,45,0.598494,0.5,inf,0.0,0.0,8880,
634,PL,2000,0.01,0.0,10,SybilGCN_L4_noDropout,45,0.604598,0.5005050505050505,1.0,0.00101010101010101,0.0020181634712411706,15461,
635,PL,2000,0.01,0.0,10,SybilGCN_L8_noDropout,45,0.570191,0.51010101010101,0.6388888888888888,0.046464646464646465,0.08662900188323917,28155,
636,PL,2000,0.01,0.0,10,SybilRGCN_L2_noDropout,45,0.6231899999999999,0.5,inf,0.0,0.0,7446,
637,PL,2000,0.01,0.0,10,SybilGAT_L2,45,0.6171765,0.5,inf,0.0,0.0,5359,
638,PL,2000,0.01,0.0,10,SybilGAT_L4,45,0.5884229999999999,0.5,inf,0.0,0.0,4190,
639,PL,2000,0.01,0.0,10,SybilGAT_L8,45,0.4401375,0.5,inf,0.0,0.0,1660,
640,PL,2000,0.01,0.0,10,SybilRank,46,0.455287,0.4626262626262626,0.46292585170340683,0.4666666666666667,0.4647887323943662,105,
641,PL,2000,0.01,0.0,10,SybilBelief,46,0.5034895,0.5,inf,0.0,0.0,74,
642,PL,2000,0.01,0.0,10,SybilSCAR,46,0.548387,0.4818181818181818,0.38,0.05757575757575758,0.1,44,
643,PL,2000,0.01,0.0,10,SybilGCN_L2_noDropout,46,0.599043,0.5,inf,0.0,0.0,9442,
644,PL,2000,0.01,0.0,10,SybilGCN_L4_noDropout,46,0.60158,0.5,inf,0.0,0.0,16093,
645,PL,2000,0.01,0.0,10,SybilGCN_L8_noDropout,46,0.48306899999999997,0.5,inf,0.0,0.0,588,
646,PL,2000,0.01,0.0,10,SybilRGCN_L2_noDropout,46,0.623589,0.5,inf,0.0,0.0,9650,
647,PL,2000,0.01,0.0,10,SybilGAT_L2,46,0.5802395,0.5,inf,0.0,0.0,2033,
648,PL,2000,0.01,0.0,10,SybilGAT_L4,46,0.593221,0.5015151515151515,0.5185185185185185,0.04242424242424243,0.0784313725490196,3077,
649,PL,2000,0.01,0.0,10,SybilGAT_L8,46,0.566827,0.4868686868686869,0.3142857142857143,0.022222222222222223,0.04150943396226415,2103,
650,PL,2000,0.01,0.0,12,SybilRank,42,0.41127499999999995,0.43737373737373736,0.43775100401606426,0.4404040404040404,0.4390735146022155,110,
651,PL,2000,0.01,0.0,12,SybilBelief,42,0.502602,0.5,inf,0.0,0.0,78,
652,PL,2000,0.01,0.0,12,SybilSCAR,42,0.541663,0.49444444444444446,0.48307692307692307,0.15858585858585858,0.23878326996197718,141,
653,PL,2000,0.01,0.0,12,SybilGCN_L2_noDropout,42,0.5883929999999999,0.5,inf,0.0,0.0,10186,
654,PL,2000,0.01,0.0,12,SybilGCN_L4_noDropout,42,0.595793,0.502020202020202,1.0,0.00404040404040404,0.008048289738430584,16846,
655,PL,2000,0.01,0.0,12,SybilGCN_L8_noDropout,42,0.541334,0.5131313131313131,0.5294117647058824,0.23636363636363636,0.3268156424581006,6097,
656,PL,2000,0.01,0.0,12,SybilRGCN_L2_noDropout,42,0.622624,0.5,inf,0.0,0.0,9088,
657,PL,2000,0.01,0.0,12,SybilGAT_L2,42,0.5856975,0.5,inf,0.0,0.0,1928,
658,PL,2000,0.01,0.0,12,SybilGAT_L4,42,0.59488,0.501010101010101,1.0,0.00202020202020202,0.004032258064516129,4095,
659,PL,2000,0.01,0.0,12,SybilGAT_L8,42,0.5552115,0.5338383838383839,0.5372636262513905,0.48787878787878786,0.5113816834303865,1476,
660,PL,2000,0.01,0.0,12,SybilRank,43,0.36685500000000004,0.39090909090909093,0.39156626506024095,0.3939393939393939,0.39274924471299094,112,
661,PL,2000,0.01,0.0,12,SybilBelief,43,0.5004605,0.5,inf,0.0,0.0,89,
662,PL,2000,0.01,0.0,12,SybilSCAR,43,0.529687,0.5070707070707071,0.5353535353535354,0.10707070707070707,0.17845117845117844,49,
663,PL,2000,0.01,0.0,12,SybilGCN_L2_noDropout,43,0.5920075,0.5,inf,0.0,0.0,9764,
664,PL,2000,0.01,0.0,12,SybilGCN_L4_noDropout,43,0.591203,0.5,inf,0.0,0.0,16770,
665,PL,2000,0.01,0.0,12,SybilGCN_L8_noDropout,43,0.5356465000000001,0.5080808080808081,0.75,0.024242424242424242,0.046966731898238745,3143,
666,PL,2000,0.01,0.0,12,SybilRGCN_L2_noDropout,43,0.6087905,0.5,inf,0.0,0.0,9151,
667,PL,2000,0.01,0.0,12,SybilGAT_L2,43,0.5740314999999999,0.5,inf,0.0,0.0,3092,
