,data_model_column,graph_size_column,train_nodes_fraction_column,label_noise_fraction_column,attack_edges_per_sybil,algorithm,seed,AUC,accuracy,precision,recall,F1,runtime,pretrain_runtime
124,BA,2000,0.05,0.0,6,SybilGCN_L4_noDropout,44,0.872177,0.6042105263157894,0.95,0.22,0.3572649572649573,14252,
125,BA,2000,0.05,0.0,6,SybilGCN_L8_noDropout,44,0.06691500000000003,0.5,inf,0.0,0.0,278,
126,BA,2000,0.05,0.0,6,SybilRGCN_L2_noDropout,44,0.812406,0.5,inf,0.0,0.0,9440,
127,BA,2000,0.05,0.0,6,SybilGAT_L2,44,0.805732,0.5021052631578947,1.0,0.004210526315789474,0.008385744234800839,1420,
128,BA,2000,0.05,0.0,6,SybilGAT_L4,44,0.8998415000000001,0.5973684210526315,0.9695431472081218,0.20105263157894737,0.3330427201394943,1007,
129,BA,2000,0.05,0.0,6,SybilGAT_L8,44,0.9525625,0.8736842105263158,0.8784648187633263,0.8673684210526316,0.8728813559322034,1938,
130,BA,2000,0.05,0.0,6,SybilRank,45,0.928168,0.8410526315789474,0.8410526315789474,0.8410526315789474,0.8410526315789474,87,
131,BA,2000,0.05,0.0,6,SybilBelief,45,0.5171250000000001,0.5,0.5,1.0,0.6666666666666666,133,
132,BA,2000,0.05,0.0,6,SybilSCAR,45,0.74388,0.6805263157894736,0.6538116591928251,0.7673684210526316,0.7060532687651332,37,
133,BA,2000,0.05,0.0,6,SybilGCN_L2_noDropout,45,0.7977510000000001,0.5010526315789474,1.0,0.002105263157894737,0.004201680672268907,8264,
134,BA,2000,0.05,0.0,6,SybilGCN_L4_noDropout,45,0.860714,0.708421052631579,0.8928571428571429,0.47368421052631576,0.6189821182943603,14221,
135,BA,2000,0.05,0.0,6,SybilGCN_L8_noDropout,45,0.8583329999999999,0.7526315789473684,0.7771362586605081,0.708421052631579,0.7411894273127754,25648,
136,BA,2000,0.05,0.0,6,SybilRGCN_L2_noDropout,45,0.7414109999999999,0.5005263157894737,1.0,0.0010526315789473684,0.002103049421661409,8952,
137,BA,2000,0.05,0.0,6,SybilGAT_L2,45,0.797669,0.5010526315789474,1.0,0.002105263157894737,0.004201680672268907,1764,
138,BA,2000,0.05,0.0,6,SybilGAT_L4,45,0.886737,0.5305263157894737,0.9833333333333333,0.06210526315789474,0.11683168316831684,2130,
139,BA,2000,0.05,0.0,6,SybilGAT_L8,45,0.9456184999999999,0.7221052631578947,0.9752252252252253,0.4557894736842105,0.6212338593974175,4831,
140,BA,2000,0.05,0.0,6,SybilRank,46,0.946329,0.8621052631578947,0.8628691983122363,0.8610526315789474,0.8619599578503688,86,
141,BA,2000,0.05,0.0,6,SybilBelief,46,0.515675,0.5,inf,0.0,0.0,134,
142,BA,2000,0.05,0.0,6,SybilSCAR,46,0.7655619999999999,0.6378947368421053,0.7444029850746269,0.42,0.5370121130551817,37,
143,BA,2000,0.05,0.0,6,SybilGCN_L2_noDropout,46,0.800766,0.5126315789473684,0.9615384615384616,0.02631578947368421,0.05122950819672131,8850,
144,BA,2000,0.05,0.0,6,SybilGCN_L4_noDropout,46,0.8696160000000001,0.5731578947368421,0.986013986013986,0.14842105263157895,0.25800548947849955,14056,
145,BA,2000,0.05,0.0,6,SybilGCN_L8_noDropout,46,0.09059250000000002,0.5,inf,0.0,0.0,446,
